,L2_Ls_Rs_0,L2_Ls_Rs_1,L2_Re_Rs_0,L2_Re_Rs_1,L2_Le_Ls_0,L2_Le_Ls_1,L2_Rw_Re_0,L2_Rw_Re_1,L2_Lw_Le_0,L2_Lw_Le_1,L2_Rh_Rs_0,L2_Rh_Rs_1,L2_Lh_Ls_0,L2_Lh_Ls_1,L2_Lh_Rh_0,L2_Lh_Rh_1,L2_Rk_Rh_0,L2_Rk_Rh_1,L2_Lk_Lh_0,L2_Lk_Lh_1,L2_Ra_Rk_0,L2_Ra_Rk_1,L2_La_Lk_0,L2_La_Lk_1
0,-0.99998118,0.00613485,0.81315472,-0.58204759,-0.86108975,-0.50845299,0.28375517,-0.95889677,-0.10226476,-0.99475722,-0.12403473,-0.99227788,0.1298438,-0.99153446,-0.99954118,-0.03028913,0.48293704,-0.87565508,-0.54304278,-0.83970503,0.56368313,-0.82599112,-0.59923271,-0.8005749
1,-0.99992565,0.01219422,0.83979767,-0.5428995,-0.89442719,-0.4472136,0.60438648,-0.79669127,-0.48720315,-0.87328866,-0.12403473,-0.99227788,0.12548248,-0.99209584,-0.99955916,-0.02968988,0.4807016,-0.87688424,-0.53589375,-0.84428543,0.55596985,-0.83120246,-0.58672917,-0.80978323
2,-0.99970269,0.02438299,0.88548809,-0.46466207,-0.91827128,-0.39595184,0.77272625,-0.63473942,-0.776114,-0.63059263,-0.1284809,-0.99171198,0.12499619,-0.99215722,-0.9995503,-0.02998651,0.48474794,-0.87465389,-0.53361413,-0.84572806,0.5547002,-0.83205029,-0.58031522,-0.81439195
3,-0.99953557,0.03047365,0.93528626,-0.3538921,-0.95695841,-0.29022509,0.91239954,-0.40930073,-0.95270981,-0.30388158,-0.1284809,-0.99171198,0.12021556,-0.99274781,-0.99921668,-0.03957294,0.48876339,-0.87241638,-0.53227536,-0.84657129,0.54841921,-0.83620355,-0.57706714,-0.81669671
4,-0.99970628,0.0242353,0.96376406,-0.26675612,-0.97964321,-0.20074656,0.94781812,-0.31881155,-0.98703685,-0.1604938,-0.12797134,-0.99177787,0.12021556,-0.99274781,-0.99923195,-0.03918557,0.48876339,-0.87241638,-0.52862756,-0.84885387,0.54841921,-0.83620355,-0.57379144,-0.81900146
5,-0.99970628,0.0242353,0.98684992,-0.16163921,-0.99918803,-0.04028984,0.98616903,-0.16574269,-0.99846035,-0.05547002,-0.13086483,-0.99140022,0.11550086,-0.99330738,-0.99923195,-0.03918557,0.48876339,-0.87241638,-0.52495024,-0.85113292,0.54593797,-0.8378256,-0.57476924,-0.81831554
6,-0.99954118,0.03028913,0.99785695,-0.06543324,-0.99388373,0.11043153,0.999969,-0.00787377,-0.99949648,0.03173005,-0.13370913,-0.99102062,0.11043153,-0.99388373,-0.99923195,-0.03918557,0.48653105,-0.87366329,-0.52495024,-0.85113292,0.54841921,-0.83620355,-0.57149375,-0.82060642
7,-0.99954669,0.03010683,0.99892009,-0.0464614,-0.98916193,0.14682872,0.99764832,0.06854072,-0.9974587,0.07124705,-0.13703485,-0.99056623,0.10626511,-0.99433783,-0.99924678,-0.0388057,0.49050897,-0.87143614,-0.52124329,-0.85340813,0.54460544,-0.83869238,-0.57149375,-0.82060642
8,-0.99954669,0.03010683,0.0,0.0,-0.98278843,0.18473467,0.99304982,0.11769479,-0.99576668,0.09191692,-0.13703485,-0.99056623,0.10626511,-0.99433783,-0.99924678,-0.0388057,0.49050897,-0.87143614,-0.51897813,-0.85478752,0.54212687,-0.84029665,-0.57379144,-0.81900146
9,-0.99936285,0.03569153,0.99952696,0.03075468,-0.98058068,0.19611614,0.99511212,0.09875158,-0.99425114,0.1070732,-0.14087349,-0.99002761,0.10960187,-0.99397557,-0.99924678,-0.0388057,0.49445646,-0.8692024,-0.51449576,-0.85749293,0.53828202,-0.84276478,-0.57842878,-0.81573289
10,-0.99936285,0.03569153,0.99626997,0.0862911,-0.97737343,0.21152112,0.99129541,0.13165642,-0.99203373,0.12597254,-0.14087349,-0.99002761,0.10960187,-0.99397557,-0.99924678,-0.0388057,0.49837358,-0.86696238,-0.51449576,-0.85749293,0.53440326,-0.84522965,-0.58076855,-0.81406873
11,-0.99936285,0.03569153,0.9948018,0.10183011,-0.97854978,0.20601048,0.98916193,0.14682872,-0.9886444,0.15027395,-0.13650542,-0.99063932,0.11290969,-0.99360525,-0.99924678,-0.0388057,0.49837358,-0.86696238,-0.51449576,-0.85749293,0.53687549,-0.84366149,-0.58076855,-0.81406873
12,-0.99936285,0.03569153,0.99397881,0.10957247,-0.97737343,0.21152112,0.98739355,0.15828446,-0.98882093,0.14910792,-0.13650542,-0.99063932,0.11290969,-0.99360525,-0.99924678,-0.0388057,0.49613894,-0.86824314,-0.51449576,-0.85749293,0.535446,-0.84456946,-0.58076855,-0.81406873
13,-0.99955741,0.02974873,0.99010481,0.14032982,-0.97549181,0.22003575,0.99054987,0.13715306,-0.98882093,0.14910792,-0.13267491,-0.99115961,0.11706034,-0.9931248,-0.99924678,-0.0388057,0.49613894,-0.86824314,-0.5122783,-0.8588195,0.53795161,-0.84297572,-0.58076855,-0.81406873
14,-0.99955741,0.02974873,0.9889934,0.14795964,-0.97704357,0.21303958,0.98916193,0.14682872,-0.98509677,0.17200102,-0.13267491,-0.99115961,0.11706034,-0.9931248,-0.99924678,-0.0388057,0.49613894,-0.86824314,-0.5122783,-0.8588195,0.53795161,-0.84297572,-0.58076855,-0.81406873
15,-0.99955741,0.02974873,0.98680748,0.1618981,-0.97618706,0.21693046,0.99025658,0.13925483,-0.98509677,0.17200102,-0.13319003,-0.99109052,0.11706034,-0.9931248,-0.99882383,-0.04848659,0.49392101,-0.86950678,-0.5122783,-0.8588195,0.54047595,-0.84135947,-0.58076855,-0.81406873
16,-0.9995521,0.02992671,0.98700727,0.1606756,-0.97534222,0.22069787,0.9904049,0.13819603,-0.98782595,0.15556314,-0.12548248,-0.99209584,0.11706034,-0.9931248,-0.9988463,-0.04802146,0.48608192,-0.87391325,-0.5122783,-0.8588195,0.54440244,-0.83882417,-0.58404392,-0.81172206
17,-0.99954669,0.03010683,0.98700727,0.1606756,-0.97602156,0.21767387,0.99025658,0.13925483,-0.98916193,0.14682872,-0.12162007,-0.99257673,0.11706034,-0.9931248,-0.9988463,-0.04802146,0.48828698,-0.87268312,-0.5122783,-0.8588195,0.54047595,-0.84135947,-0.58404392,-0.81172206
18,-0.99971327,0.02394523,0.98916193,0.14682872,-0.97450922,0.22434745,0.99142812,0.13065332,-0.99251101,0.1221552,-0.12162007,-0.99257673,0.12123648,-0.99262365,-0.9988463,-0.04802146,0.48608192,-0.87391325,-0.51007652,-0.86012903,0.54440244,-0.83882417,-0.58639739,-0.81002352
19,-0.99983869,0.01796117,0.99010481,0.14032982,-0.97450922,0.22434745,0.99239578,0.12308785,-0.99129541,0.13165642,-0.12162007,-0.99257673,0.12169412,-0.99256765,-0.9988463,-0.04802146,0.48608192,-0.87391325,-0.51007652,-0.86012903,0.54187496,-0.84045912,-0.58639739,-0.81002352
20,-0.99983674,0.01806934,0.99129541,0.13165642,-0.9756854,0.21917571,0.99370015,0.11207145,-0.99115961,0.13267491,-0.11775214,-0.99304302,0.12169412,-0.99256765,-0.9988463,-0.04802146,0.48608192,-0.87391325,-0.51007652,-0.86012903,0.54075759,-0.84117848,-0.58639739,-0.81002352
21,-0.99983674,0.01806934,0.99239578,0.12308785,-0.9756854,0.21917571,0.99442258,0.10546906,-0.99102062,0.13370913,-0.11775214,-0.99304302,0.12169412,-0.99256765,-0.9988463,-0.04802146,0.48608192,-0.87391325,-0.5122783,-0.8588195,0.54212687,-0.84029665,-0.58404392,-0.81172206
22,-0.99992743,0.01204732,0.99251101,0.1221552,-0.9741527,0.22589048,0.99433783,0.10626511,-0.99102062,0.13370913,-0.11775214,-0.99304302,0.1221552,-0.99251101,-0.9988463,-0.04802146,0.49001633,-0.87171326,-0.51007652,-0.86012903,0.53582444,-0.84432942,-0.58639739,-0.81002352
23,-0.99992655,0.01212032,0.99251101,0.1221552,-0.97295622,0.23098961,0.99518536,0.09801068,-0.99190731,0.12696414,-0.11775214,-0.99304302,0.1221552,-0.99251101,-0.99882383,-0.04848659,0.49001633,-0.87171326,-0.51376204,-0.85793273,0.53966611,-0.84187914,-0.58639739,-0.81002352
24,-0.99998164,0.00606049,0.99340894,0.11462411,-0.97096461,0.23922317,0.99433783,0.10626511,-0.99203373,0.12597254,-0.11775214,-0.99304302,0.12261977,-0.99245372,-0.99882383,-0.04848659,0.49001633,-0.87171326,-0.51376204,-0.85793273,0.53722306,-0.84344021,-0.58639739,-0.81002352
25,-0.99998164,0.00606049,0.99340894,0.11462411,-0.9701425,0.24253563,0.99433783,0.10626511,-0.99227788,0.12403473,-0.11775214,-0.99304302,0.12261977,-0.99245372,-0.99882383,-0.04848659,0.49001633,-0.87171326,-0.51376204,-0.85793273,0.53722306,-0.84344021,-0.58639739,-0.81002352
26,-0.99998141,0.00609745,0.9935082,0.11376048,-0.96971849,0.2442254,0.99503719,0.09950372,-0.99251101,0.1221552,-0.11729494,-0.99309712,0.11839221,-0.99296691,-0.99882383,-0.04848659,0.49222798,-0.87046632,-0.51596835,-0.85660765,0.53722306,-0.84344021,-0.58639739,-0.81002352
27,-0.99992565,0.01219422,0.99262365,0.12123648,-0.96928553,0.24593812,0.99503719,0.09950372,-0.99262365,0.12123648,-0.11775214,-0.99304302,0.11839221,-0.99296691,-0.99882383,-0.04848659,0.49222798,-0.87046632,-0.51596835,-0.85660765,0.53966611,-0.84187914,-0.58639739,-0.81002352
28,-0.99992565,0.01219422,0.99262365,0.12123648,-0.96928553,0.24593812,0.99511212,0.09875158,-0.99262365,0.12123648,-0.11775214,-0.99304302,0.11839221,-0.99296691,-0.99882383,-0.04848659,0.49222798,-0.87046632,-0.51596835,-0.85660765,0.53966611,-0.84187914,-0.58639739,-0.81002352
29,-0.99992565,0.01219422,0.99273378,0.12033137,-0.96928553,0.24593812,0.99511212,0.09875158,-0.99262365,0.12123648,-0.11775214,-0.99304302,0.11839221,-0.99296691,-0.99882383,-0.04848659,0.49445646,-0.8692024,-0.51596835,-0.85660765,0.53722306,-0.84344021,-0.58639739,-0.81002352
30,-0.99998164,0.00606049,0.9935082,0.11376048,-0.96754055,0.25271582,0.99433783,0.10626511,-0.99251101,0.1221552,-0.12162007,-0.99257673,0.11884288,-0.99291307,-0.99882383,-0.04848659,0.49445646,-0.8692024,-0.51596835,-0.85660765,0.53722306,-0.84344021,-0.58639739,-0.81002352
31,-0.99998164,0.00606049,0.9935082,0.11376048,-0.96754055,0.25271582,0.99433783,0.10626511,-0.99251101,0.1221552,-0.12162007,-0.99257673,0.11884288,-0.99291307,-0.99882383,-0.04848659,0.4967019,-0.86792121,-0.5122783,-0.8588195,0.53722306,-0.84344021,-0.58964383,-0.80766339
32,-0.99998164,0.00606049,0.9935082,0.11376048,-0.96754055,0.25271582,0.99433783,0.10626511,-0.99340894,0.11462411,-0.12162007,-0.99257673,0.11884288,-0.99291307,-0.99882383,-0.04848659,0.4967019,-0.86792121,-0.5122783,-0.8588195,0.53582444,-0.84432942,-0.58964383,-0.80766339
33,-0.99998164,0.00606049,0.9935082,0.11376048,-0.96754055,0.25271582,0.99433783,0.10626511,-0.99340894,0.11462411,-0.12162007,-0.99257673,0.11884288,-0.99291307,-0.99882383,-0.04848659,0.49896444,-0.86662246,-0.50855966,-0.86102675,0.53338473,-0.84587276,-0.59286193,-0.80530412
34,-0.99998164,0.00606049,0.9935082,0.11376048,-0.96754055,0.25271582,0.99433783,0.10626511,-0.99340894,0.11462411,-0.12209551,-0.99251836,0.11884288,-0.99291307,-0.99830763,-0.05815384,0.4967019,-0.86792121,-0.50855966,-0.86102675,0.53338473,-0.84587276,-0.59286193,-0.80530412
35,-0.99998164,0.00606049,0.99330738,0.11550086,-0.96754055,0.25271582,0.99425114,0.1070732,-0.99340894,0.11462411,-0.12209551,-0.99251836,0.11884288,-0.99291307,-0.99830763,-0.05815384,0.49274802,-0.87017204,-0.50636268,-0.86232061,0.53722306,-0.84344021,-0.59522755,-0.80355719
36,-0.99992655,0.01212032,0.99309712,0.11729494,-0.96971849,0.2442254,0.99388373,0.11043153,-0.99330738,0.11550086,-0.12209551,-0.99251836,0.11884288,-0.99291307,-0.99882383,-0.04848659,0.4950043,-0.86889052,-0.50044434,-0.86576871,0.53722306,-0.84344021,-0.59841624,-0.80118538
37,-0.99992655,0.01212032,0.99309712,0.11729494,-0.96971849,0.2442254,0.99388373,0.11043153,-0.99340894,0.11462411,-0.12209551,-0.99251836,0.11884288,-0.99291307,-0.99882383,-0.04848659,0.4950043,-0.86889052,-0.50044434,-0.86576871,0.53722306,-0.84344021,-0.59841624,-0.80118538
38,-0.99992655,0.01212032,0.99227788,0.12403473,-0.96971849,0.2442254,0.9948018,0.10183011,-0.99239578,0.12308785,-0.12209551,-0.99251836,0.11884288,-0.99291307,-0.99882383,-0.04848659,0.48925097,-0.87214304,-0.50262046,-0.86450719,0.54347437,-0.83942576,-0.59605188,-0.80294592
39,-0.99970628,0.0242353,0.99129541,0.13165642,-0.97265023,0.23227468,0.9948018,0.10183011,-0.99239578,0.12308785,-0.12257465,-0.9924593,0.11794492,-0.99302014,-0.99830763,-0.05815384,0.48519017,-0.87440866,-0.50262046,-0.86450719,0.5448006,-0.83856563,-0.59605188,-0.80294592
40,-0.99953557,0.03047365,0.99129541,0.13165642,-0.97389519,0.22699813,0.9948018,0.10183011,-0.99215722,0.12499619,-0.12257465,-0.9924593,0.11376048,-0.9935082,-0.99830763,-0.05815384,0.48336127,-0.87542097,-0.50262046,-0.86450719,0.54854011,-0.83612424,-0.59605188,-0.80294592
41,-0.99953557,0.03047365,0.99025658,0.13925483,-0.97312411,0.23028128,0.99397881,0.10957247,-0.99227788,0.12403473,-0.12257465,-0.9924593,0.11376048,-0.9935082,-0.99830763,-0.05815384,0.48336127,-0.87542097,-0.50262046,-0.86450719,0.54854011,-0.83612424,-0.59605188,-0.80294592
42,-0.99933143,0.03656091,0.9889934,0.14795964,-0.97513286,0.2216211,0.99397881,0.10957247,-0.99227788,0.12403473,-0.12646641,-0.99197089,0.10960187,-0.99397557,-0.99830763,-0.05815384,0.48336127,-0.87542097,-0.50262046,-0.86450719,0.54854011,-0.83612424,-0.59605188,-0.80294592
43,-0.99933143,0.03656091,0.98782595,0.15556314,-0.9735138,0.22862824,0.99298827,0.11821289,-0.99320347,0.11639103,-0.12646641,-0.99197089,0.10960187,-0.99397557,-0.99830763,-0.05815384,0.48336127,-0.87542097,-0.50262046,-0.86450719,0.54854011,-0.83612424,-0.59605188,-0.80294592
44,-0.99933143,0.03656091,0.98660308,0.16313909,-0.9735138,0.22862824,0.99298827,0.11821289,-0.99227788,0.12403473,-0.12646641,-0.99197089,0.10960187,-0.99397557,-0.99830763,-0.05815384,0.48109773,-0.87666697,-0.50044434,-0.86576871,0.54854011,-0.83612424,-0.59841624,-0.80118538
45,-0.99933143,0.03656091,0.98660308,0.16313909,-0.9735138,0.22862824,0.99203373,0.12597254,-0.99227788,0.12403473,-0.12646641,-0.99197089,0.10960187,-0.99397557,-0.99830763,-0.05815384,0.47885213,-0.87789557,-0.50044434,-0.86576871,0.55099125,-0.83451102,-0.59841624,-0.80118538
46,-0.9993395,0.03633962,0.98660308,0.16313909,-0.9735138,0.22862824,0.98979051,0.14252983,-0.99227788,0.12403473,-0.13035233,-0.99146774,0.10960187,-0.99397557,-0.99830763,-0.05815384,0.4807016,-0.87688424,-0.50044434,-0.86576871,0.54971548,-0.83535196,-0.59841624,-0.80118538
47,-0.9993395,0.03633962,0.98532542,0.17068629,-0.9735138,0.22862824,0.99087834,0.13475945,-0.99227788,0.12403473,-0.1298438,-0.99153446,0.10960187,-0.99397557,-0.99882383,-0.04848659,0.4807016,-0.87688424,-0.50044434,-0.86576871,0.55219906,-0.8337123,-0.59841624,-0.80118538
48,-0.9993395,0.03633962,0.98532542,0.17068629,-0.9735138,0.22862824,0.98979051,0.14252983,-0.99239578,0.12308785,-0.1298438,-0.99153446,0.10960187,-0.99397557,-0.99882383,-0.04848659,0.4807016,-0.87688424,-0.50044434,-0.86576871,0.55219906,-0.8337123,-0.59841624,-0.80118538
49,-0.99933143,0.03656091,0.98532542,0.17068629,-0.97389519,0.22699813,0.98979051,0.14252983,-0.99239578,0.12308785,-0.1298438,-0.99153446,0.1058656,-0.99438045,-0.99882383,-0.04848659,0.48474794,-0.87465389,-0.50044434,-0.86576871,0.54841921,-0.83620355,-0.59841624,-0.80118538
50,-0.99952986,0.03066043,0.98509677,0.17200102,-0.97225443,0.23392588,0.9886444,0.15027395,-0.99129541,0.13165642,-0.12646641,-0.99197089,0.10626511,-0.99433783,-0.99830763,-0.05815384,0.48031462,-0.87709627,-0.50044434,-0.86576871,0.5509182,-0.83455925,-0.59841624,-0.80118538
51,-0.99953557,0.03047365,0.98374475,0.17957245,-0.97185011,0.23560003,0.98962774,0.14365564,-0.98994949,0.14142136,-0.12597254,-0.99203373,0.11376048,-0.9935082,-0.9988007,-0.04896082,0.48653105,-0.87366329,-0.5020156,-0.86485856,0.54710195,-0.83706598,-0.60079414,-0.79940378
52,-0.99970269,0.02438299,0.98374475,0.17957245,-0.96970551,0.24427696,0.98962774,0.14365564,-0.98744063,0.1579905,-0.12597254,-0.99203373,0.11419067,-0.99345885,-0.9988007,-0.04896082,0.48653105,-0.87366329,-0.5020156,-0.86485856,0.54710195,-0.83706598,-0.60079414,-0.79940378
53,-0.99970269,0.02438299,0.98349006,0.18096217,-0.96793038,0.25121857,0.98962774,0.14365564,-0.98322938,0.18237319,-0.12646641,-0.99197089,0.11419067,-0.99345885,-0.99827437,-0.05872202,0.48431588,-0.87489321,-0.5020156,-0.86485856,0.54710195,-0.83706598,-0.60079414,-0.79940378
54,-0.99983273,0.01828962,0.98462327,0.17469122,-0.96611243,0.25812164,0.98827863,0.15266093,-0.98149059,0.19151036,-0.12646641,-0.99197089,0.11462411,-0.99340894,-0.99827437,-0.05872202,0.48431588,-0.87489321,-0.5020156,-0.86485856,0.54710195,-0.83706598,-0.60079414,-0.79940378
55,-0.99983067,0.01840179,0.98462327,0.17469122,-0.96611243,0.25812164,0.98946106,0.14479918,-0.97803644,0.20843399,-0.12257465,-0.9924593,0.11462411,-0.99340894,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.5020156,-0.86485856,0.54460544,-0.83869238,-0.60079414,-0.79940378
56,-0.99983067,0.01840179,0.98462327,0.17469122,-0.96235119,0.27180911,0.98946106,0.14479918,-0.97768401,0.21008086,-0.12257465,-0.9924593,0.11462411,-0.99340894,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.50418137,-0.86359779,0.54460544,-0.83869238,-0.59841624,-0.80118538
57,-0.99983067,0.01840179,0.98462327,0.17469122,-0.96235119,0.27180911,0.98946106,0.14479918,-0.97521329,0.22126688,-0.12257465,-0.9924593,0.11462411,-0.99340894,-0.99827437,-0.05872202,0.48876339,-0.87241638,-0.50418137,-0.86359779,0.53966611,-0.84187914,-0.59522755,-0.80355719
58,-0.99982858,0.01851534,0.98462327,0.17469122,-0.95842826,0.2853336,0.98946106,0.14479918,-0.97695354,0.21345204,-0.12257465,-0.9924593,0.11085105,-0.99383703,-0.99827437,-0.05872202,0.48876339,-0.87241638,-0.50044434,-0.86576871,0.54347437,-0.83942576,-0.59841624,-0.80118538
59,-0.99969531,0.02468383,0.98462327,0.17469122,-0.95577901,0.29408585,0.98946106,0.14479918,-0.97898042,0.20395425,-0.12305754,-0.99239954,0.11085105,-0.99383703,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.50044434,-0.86576871,0.54347437,-0.83942576,-0.59605188,-0.80294592
60,-0.99969531,0.02468383,0.98437807,0.17606762,-0.95369347,0.30078025,0.98946106,0.14479918,-0.97732314,0.21175335,-0.12305754,-0.99239954,0.11085105,-0.99383703,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.50044434,-0.86576871,0.54347437,-0.83942576,-0.59605188,-0.80294592
61,-0.99969531,0.02468383,0.98462327,0.17469122,-0.94941108,0.31403597,0.99073267,0.13582625,-0.97898042,0.20395425,-0.12305754,-0.99239954,0.11085105,-0.99383703,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.50044434,-0.86576871,0.54347437,-0.83942576,-0.59605188,-0.80294592
62,-0.99952404,0.03084951,0.98462327,0.17469122,-0.95157054,0.30743048,0.99102062,0.13370913,-0.97732314,0.21175335,-0.12305754,-0.99239954,0.11043153,-0.99388373,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.50044434,-0.86576871,0.54347437,-0.83942576,-0.59605188,-0.80294592
63,-0.99952404,0.03084951,0.98486277,0.17333585,-0.94941108,0.31403597,0.99203373,0.12597254,-0.97732314,0.21175335,-0.12305754,-0.99239954,0.11043153,-0.99388373,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.50044434,-0.86576871,0.54347437,-0.83942576,-0.59605188,-0.80294592
64,-0.99952404,0.03084951,0.98486277,0.17333585,-0.94721597,0.32059617,0.99190731,0.12696414,-0.97560976,0.2195122,-0.12305754,-0.99239954,0.11043153,-0.99388373,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.50044434,-0.86576871,0.54347437,-0.83942576,-0.59605188,-0.80294592
65,-0.99952404,0.03084951,0.98462327,0.17469122,-0.94645925,0.32282331,0.99164531,0.12899451,-0.97384121,0.22722962,-0.12305754,-0.99239954,0.11043153,-0.99388373,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.49828388,-0.86701394,0.54347437,-0.83942576,-0.59841624,-0.80118538
66,-0.99952404,0.03084951,0.98462327,0.17469122,-0.94645925,0.32282331,0.99164531,0.12899451,-0.97341717,0.22903933,-0.12305754,-0.99239954,0.11043153,-0.99388373,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.49828388,-0.86701394,0.5410283,-0.84100439,-0.59841624,-0.80118538
67,-0.99952404,0.03084951,0.98462327,0.17469122,-0.94420018,0.32937216,0.99190731,0.12696414,-0.97521329,0.22126688,-0.12305754,-0.99239954,0.11043153,-0.99388373,-0.99827437,-0.05872202,0.48653105,-0.87366329,-0.5020156,-0.86485856,0.5410283,-0.84100439,-0.59522755,-0.80355719
68,-0.99952404,0.03084951,0.98509677,0.17200102,-0.94420018,0.32937216,0.99298827,0.11821289,-0.97521329,0.22126688,-0.12257465,-0.9924593,0.11001514,-0.99392991,-0.99827437,-0.05872202,0.48876339,-0.87241638,-0.50418137,-0.86359779,0.5410283,-0.84100439,-0.59522755,-0.80355719
69,-0.99952404,0.03084951,0.98509677,0.17200102,-0.94420018,0.32937216,0.99309712,0.11729494,-0.97521329,0.22126688,-0.12257465,-0.9924593,0.11001514,-0.99392991,-0.99827437,-0.05872202,0.48876339,-0.87241638,-0.5020156,-0.86485856,0.5410283,-0.84100439,-0.59760689,-0.80178925
70,-0.99951811,0.03104094,0.98532542,0.17068629,-0.94420018,0.32937216,0.99320347,0.11639103,-0.97521329,0.22126688,-0.11867724,-0.99293288,0.11001514,-0.99392991,-0.99827437,-0.05872202,0.48876339,-0.87241638,-0.5020156,-0.86485856,0.5410283,-0.84100439,-0.59760689,-0.80178925
71,-0.99952404,0.03084951,0.98532542,0.17068629,-0.94420018,0.32937216,0.99309712,0.11729494,-0.97298288,0.23087729,-0.11867724,-0.99293288,0.11376048,-0.9935082,-0.99827437,-0.05872202,0.48876339,-0.87241638,-0.50418137,-0.86359779,0.5410283,-0.84100439,-0.59841624,-0.80118538
72,-0.9993063,0.03724123,0.98509677,0.17200102,-0.94645925,0.32282331,0.99203373,0.12597254,-0.97298288,0.23087729,-0.11477433,-0.99339159,0.1133335,-0.993557,-0.99827437,-0.05872202,0.48876339,-0.87241638,-0.50418137,-0.86359779,0.5410283,-0.84100439,-0.59841624,-0.80118538
73,-0.99931483,0.03701166,0.98374475,0.17957245,-0.94645925,0.32282331,0.99287684,0.11914522,-0.97341717,0.22903933,-0.11477433,-0.99339159,0.11706034,-0.9931248,-0.99827437,-0.05872202,0.49101306,-0.87115221,-0.51376204,-0.85793273,0.53859965,-0.84256182,-0.58964383,-0.80766339
74,-0.99932321,0.0367849,0.98374475,0.17957245,-0.94645925,0.32282331,0.99190731,0.12696414,-0.97341717,0.22903933,-0.11477433,-0.99339159,0.12078224,-0.99267903,-0.99827437,-0.05872202,0.49101306,-0.87115221,-0.52326303,-0.85217123,0.53859965,-0.84256182,-0.58076855,-0.81406873
75,-0.99969531,0.02468383,0.98399364,0.17820357,-0.94498607,0.32711056,0.99309712,0.11729494,-0.97341717,0.22903933,-0.11043153,-0.99388373,0.12123648,-0.99262365,-0.99827437,-0.05872202,0.4950043,-0.86889052,-0.5397561,-0.84182145,0.53479759,-0.8449802,-0.57077106,-0.82110925
76,-0.99969903,0.02453249,0.98399364,0.17820357,-0.94498607,0.32711056,0.99309712,0.11729494,-0.97156616,0.23676822,-0.11000033,-0.99393155,0.12449905,-0.99221973,-0.99827437,-0.05872202,0.49896444,-0.86662246,-0.58604861,-0.8102759,0.53722306,-0.84344021,-0.5397561,-0.84182145
77,-0.99983475,0.01817881,0.98374475,0.17957245,-0.94190699,0.33587381,0.99320347,0.11639103,-0.97246021,0.23306898,-0.10957247,-0.99397881,0.13241152,-0.99119483,-0.9988007,-0.04896082,0.5051792,-0.86301447,-0.61603592,-0.78771806,0.53582444,-0.84432942,-0.51157117,-0.85924091
78,-0.99983067,0.01840179,0.98313005,0.18290792,-0.94272227,0.33357865,0.99320347,0.11639103,-0.97061252,0.24064773,-0.10183011,-0.9948018,0.13561751,-0.99076127,-0.99824012,-0.05930139,0.5051792,-0.86301447,-0.67342851,-0.73925235,0.53828202,-0.84276478,-0.46512793,-0.88524348
79,-0.99983067,0.01840179,0.98114827,0.19325648,-0.93783781,0.34707383,0.99416245,0.1078936,-0.96967699,0.24439014,-0.09719389,-0.99526547,0.13828129,-0.990393,-0.99824012,-0.05930139,0.51911496,-0.85470443,-0.7243755,-0.68940564,0.5457632,-0.83793946,-0.40847663,-0.91276878
80,-0.99983273,0.01828962,0.97971493,0.20039624,-0.93296642,0.35996342,0.99433783,0.10626511,-0.96827732,0.24987802,-0.1083085,-0.99411733,0.13411566,-0.99096569,-0.99820485,-0.05989229,0.54153936,-0.84067539,-0.76097561,-0.64878049,0.56109379,-0.82775223,-0.3363364,-0.94174191
81,-0.99952404,0.03084951,0.97670653,0.21457947,-0.92590052,0.37776741,0.99463548,0.10344209,-0.96636417,0.25717756,-0.10570369,-0.99439767,0.13411566,-0.99096569,-0.99750959,-0.07053098,0.56062067,-0.82807274,-0.78374588,-0.62108164,0.5796852,-0.81484052,-0.29300201,-0.95611182
82,-0.99931483,0.03701166,0.97584314,0.21847234,-0.92543084,0.37891656,0.99388373,0.11043153,-0.96875942,0.24800241,-0.1091479,-0.99402552,0.1331326,-0.99109823,-0.9974587,-0.07124705,0.57485181,-0.81825754,-0.80060382,-0.59919406,0.59112414,-0.8065806,-0.28216632,-0.9593655
83,-0.99907915,0.04290524,0.98169157,0.19047747,-0.92066201,0.39036069,0.99115961,0.13267491,-0.96687385,0.2552547,-0.10872659,-0.99407169,0.13216372,-0.9912279,-0.99750959,-0.07053098,0.59091805,-0.80673159,-0.81876256,-0.57413228,0.60536747,-0.79594612,-0.23396283,-0.97224554
84,-0.99876776,0.04962821,0.98114827,0.19325648,-0.92219438,0.38672668,0.9902742,0.13912943,-0.96687385,0.2552547,-0.10183011,-0.9948018,0.13216372,-0.9912279,-0.99675093,-0.08054553,0.59497789,-0.80374207,-0.82739256,-0.56162404,0.6274239,-0.77867788,-0.21913971,-0.97569349
